id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,hashtags,query,in_reply_to_screen_name,in_reply_to_status_id,user_mention,url,lat,lng,media
378975044950831104,https://twitter.com/man_dwin/status/378975044950831104,2013-09-14 20:14:26+00:00,"#Yolo #themotto""@Martincori: So long as am here, you will be here..""",en,0,man_dwin,Yolo,lang:en #yolo,,,Martincori,,-1.2995025,36.8549763,
378975024226779136,https://twitter.com/DorinaMizsei/status/378975024226779136,2013-09-14 20:14:21+00:00,Hookah.. :D  &lt;3 #me #girl #love #lips #hookah #smoke #red #swag #hipster #yolo #forever #young… http://t.co/qF422FTqR2,en,1,DorinaMizsei,me,lang:en #yolo,,,,http://instagram.com/p/eQPef3iHHX/,,,
378975017100652544,https://twitter.com/ph0enix_arizona/status/378975017100652544,2013-09-14 20:14:19+00:00,Drinking alone singing jonas brothers wtf am I #yolo,en,0,ph0enix_arizona,yolo,lang:en #yolo,,,,,,,
378974992307732480,https://twitter.com/Ricardowutz/status/378974992307732480,2013-09-14 20:14:13+00:00,"u know what they say , #YOLO right ?",en,0,Ricardowutz,YOLO,lang:en #yolo,,,,,,,
378974971059793920,https://twitter.com/AseMissAde/status/378974971059793920,2013-09-14 20:14:08+00:00,just ate my weight in falafel &amp; fries #yolo,en,0,AseMissAde,yolo,lang:en #yolo,,,,,,,
378974952541925376,https://twitter.com/ashhollinger/status/378974952541925376,2013-09-14 20:14:04+00:00,Wild child when im child free ;) #yolo only as old as u feel 17 does me haha will feel 50 the morn :p,en,0,ashhollinger,yolo,lang:en #yolo,,,,,,,
378974909009256448,https://twitter.com/waldoctg/status/378974909009256448,2013-09-14 20:13:53+00:00,#yolo #slowMo crunchmurf https://t.co/mRc7cEuDia,en,0,waldoctg,yolo,lang:en #yolo,,,,https://vine.co/v/hnndbgKvnEt,,,
378974857171849216,https://twitter.com/Elsieee7/status/378974857171849216,2013-09-14 20:13:41+00:00,"RT @beruke_konjo_: ""@Elsieee7: Sticking my head out the sun roof so my hair can dry #yolo""thought i was the only one that does that",en,1,Elsieee7,yolo,lang:en #yolo,,,beruke_konjo_,,,,
378974847172608000,https://twitter.com/CRAZY_STUFFDOPE/status/378974847172608000,2013-09-14 20:13:39+00:00,RT @lindsayabraham: @julesirvine1 @mmaceezac @KendallJenner @kate_mac0 it's prettier than us #horselover #aha #yolo #sweet #dope,en,3,CRAZY_STUFFDOPE,horselover,lang:en #yolo,,,lindsayabraham,,,,
378974803883212800,https://twitter.com/KyleWhoston/status/378974803883212800,2013-09-14 20:13:28+00:00,Going OCD over which way the hangers go #wildsaturdays #yolo,en,0,KyleWhoston,wildsaturdays,lang:en #yolo,,,,,52.62671817,-1.11622237,
378974788875993088,https://twitter.com/DanSwipes/status/378974788875993088,2013-09-14 20:13:25+00:00,"I want you, you want me. So why the fuck we just gunna let it be. Lol 

#yolo",en,0,DanSwipes,yolo,lang:en #yolo,,,,,,,
378974762719920128,https://twitter.com/MillerTaplin/status/378974762719920128,2013-09-14 20:13:19+00:00,charleneiscool  found this Lil beauty #labound #yolo #yougottaseethis http://t.co/daXYa3xsPu,en,0,MillerTaplin,labound,lang:en #yolo,,,,http://instagram.com/p/eQPjXcHPwA/,,,
378974720672399360,https://twitter.com/jennagormleyx/status/378974720672399360,2013-09-14 20:13:09+00:00,RT @harmonyfraserx: @jennagormleyx ahaa I get this all the time 😂💁.. Least it's just not me #yolo,en,1,jennagormleyx,yolo,lang:en #yolo,,,harmonyfraserx,,,,
378974705136705536,https://twitter.com/FilbyJess/status/378974705136705536,2013-09-14 20:13:05+00:00,#1DMoviePremiere #yolo #awsome,en,0,FilbyJess,1DMoviePremiere,lang:en #yolo,,,,,,,
378974702032527360,https://twitter.com/slynnwright/status/378974702032527360,2013-09-14 20:13:04+00:00,@Wrighter8 fuck ya #Twitter #yolo,en,0,slynnwright,Twitter,lang:en #yolo,Wrighter8,378715778142314496,Wrighter8,,,,
378974692864184320,https://twitter.com/JoelyMillingen/status/378974692864184320,2013-09-14 20:13:02+00:00,"To avoid public humiliation, yes I know my leggings are see through tonight but I cba to go home and change so fuck you #yolo",en,0,JoelyMillingen,yolo,lang:en #yolo,,,,,,,
378974676581900288,https://twitter.com/MagicUnicornn_/status/378974676581900288,2013-09-14 20:12:58+00:00,RT @Dragons_andshit: @MagicUnicornn_  chilling with a duck #yolo http://t.co/1ZUXJ4ddh7,en,1,MagicUnicornn_,yolo,lang:en #yolo,,,Dragons_andshit,,,,https://pbs.twimg.com/media/BUJhzidCIAEi2rs.jpg
378974671418322944,https://twitter.com/em_terbeek/status/378974671418322944,2013-09-14 20:12:57+00:00,guess I'm gonna eat 2 pounds of puppy chow by myself #yolo,en,0,em_terbeek,yolo,lang:en #yolo,,,,,,,
378974660315979776,https://twitter.com/TheRealEdDavis/status/378974660315979776,2013-09-14 20:12:54+00:00,Oh my god. I just crushed half a can of almonds you guys!! #FatLife #YOLO,en,0,TheRealEdDavis,FatLife,lang:en #yolo,,,,,,,
378974652099338240,https://twitter.com/bridgetbeeeee/status/378974652099338240,2013-09-14 20:12:52+00:00,"""Pop, lock, and eat it."" @robertsclaire26 #swag #yolo",en,1,bridgetbeeeee,swag,lang:en #yolo,,,robertsclaire26,,,,
378974642293469184,https://twitter.com/KatieHerridge1/status/378974642293469184,2013-09-14 20:12:50+00:00,Tip toeing around my room so I don't wake up my cats! Living the ultimate student dream #yolo #crazycatlady #worststudentever,en,0,KatieHerridge1,yolo,lang:en #yolo,,,,,,,
378974619648000000,https://twitter.com/nate_eyesline/status/378974619648000000,2013-09-14 20:12:44+00:00,Stuck in Dillon till Monday....#yolo,en,0,nate_eyesline,yolo,lang:en #yolo,,,,,,,
378974578615123968,https://twitter.com/Elbatro/status/378974578615123968,2013-09-14 20:12:35+00:00,#YoLo #SwAG #Porno #Gay #Sex #Brazzers #HOMOGAYSEX,en,0,Elbatro,YoLo,lang:en #yolo,,,,,,,
378974533857705984,https://twitter.com/AyoThatGayChick/status/378974533857705984,2013-09-14 20:12:24+00:00,My Plans For Tonight &gt;&gt;&gt; Poppin Bottles With Mommy ;) Who Wants To Come Along ? &lt;3 Ima Act Tf Up . #Single #FuckIt #Yolo #DoingMeStressFree,en,0,AyoThatGayChick,Single,lang:en #yolo,,,,,,,
378974495697948672,https://twitter.com/SmackPolitician/status/378974495697948672,2013-09-14 20:12:15+00:00,We have a working prototype and feeling excited about the next checkpoint! #Garage48 #Smack48 #yolo #swag http://t.co/NjZYGeHyze,en,1,SmackPolitician,Garage48,lang:en #yolo,,,,,,,https://pbs.twimg.com/media/BUJjS8NCUAAvP63.png
378974459757350912,https://twitter.com/ANOUZIEE/status/378974459757350912,2013-09-14 20:12:06+00:00,When you're watching dora you just know you missed the bus to being normal #YOLO no just no its not okay..okay,en,0,ANOUZIEE,YOLO,lang:en #yolo,,,,,,,
378974440752574464,https://twitter.com/aye_its_miaaa/status/378974440752574464,2013-09-14 20:12:02+00:00,I'm kinda sick and going out #yolo,en,0,aye_its_miaaa,yolo,lang:en #yolo,,,,,,,
378974409908035584,https://twitter.com/BirdBradley/status/378974409908035584,2013-09-14 20:11:54+00:00,I'm so gullible #yolo,en,0,BirdBradley,yolo,lang:en #yolo,,,,,,,
378974400516608001,https://twitter.com/beruke_konjo_/status/378974400516608001,2013-09-14 20:11:52+00:00,"""@Elsieee7: Sticking my head out the sun roof so my hair can dry #yolo""thought i was the only one that does that",en,1,beruke_konjo_,yolo,lang:en #yolo,,,Elsieee7,,,,
378974382124969986,https://twitter.com/De_CajunBelle/status/378974382124969986,2013-09-14 20:11:48+00:00,Man I swear I ain't worrying bout nothing! #yolo,en,0,De_CajunBelle,yolo,lang:en #yolo,,,,,,,
378974364026146816,https://twitter.com/DeemaBiersack/status/378974364026146816,2013-09-14 20:11:44+00:00,Or should I just not sleep all night and sleep at school #YOLO,en,0,DeemaBiersack,YOLO,lang:en #yolo,,,,,,,
378974323736072192,https://twitter.com/sophiejenks8/status/378974323736072192,2013-09-14 20:11:34+00:00,#live #love #girl #hair #summer #yolo  #if #u #hashtag #like #this #i #h8 #u,en,1,sophiejenks8,live,lang:en #yolo,,,,,,,
378974304668749824,https://twitter.com/chaly_martinez/status/378974304668749824,2013-09-14 20:11:29+00:00,Pary jard! 👏👯🇮🇹🎉 Chido!! #partyhard #friends #instagram #yolo #méxico #party #campeche #fashion #funny http://t.co/joxIlZDqFy,en,0,chaly_martinez,partyhard,lang:en #yolo,,,,http://instagram.com/p/eQPZdwGjoM/,,,
378974248984784896,https://twitter.com/Eduareadyknodoe/status/378974248984784896,2013-09-14 20:11:16+00:00,#TeamMayweather #even #tho #Im #Mexican #Yolo,en,0,Eduareadyknodoe,TeamMayweather,lang:en #yolo,,,,,,,
378974243079589888,https://twitter.com/Maidenhead_Town/status/378974243079589888,2013-09-14 20:11:15+00:00,BOMBS O'CLOCK!! #yolo #swag #dicks http://t.co/jAifexgpQB,en,0,Maidenhead_Town,yolo,lang:en #yolo,,,,,,,https://pbs.twimg.com/media/BUJjEOhIcAAVsnt.jpg
378974082827837440,https://twitter.com/Elsieee7/status/378974082827837440,2013-09-14 20:10:37+00:00,Sticking my head out the sun roof so my hair can dry #yolo,en,0,Elsieee7,yolo,lang:en #yolo,,,,,,,
378974049919303680,https://twitter.com/BJacobiak/status/378974049919303680,2013-09-14 20:10:29+00:00,Bride to be! #bacheloretteparty #PIB #YOLO http://t.co/9t6fVm0dtg,en,0,BJacobiak,bacheloretteparty,lang:en #yolo,,,,http://instagram.com/p/eQPPGsqr3Q/,,,
378974013243928577,https://twitter.com/NolanCoe/status/378974013243928577,2013-09-14 20:10:20+00:00,I think I just got broken up with. #YoLO,en,1,NolanCoe,YoLO,lang:en #yolo,,,,,,,
378973998127673344,https://twitter.com/Merrggg/status/378973998127673344,2013-09-14 20:10:16+00:00,Kicked out #YOLO,en,0,Merrggg,YOLO,lang:en #yolo,,,,,,,
378973980595458048,https://twitter.com/bradylitzner/status/378973980595458048,2013-09-14 20:10:12+00:00,Sitting in the student section #yolo http://t.co/VuWt7vemMA,en,0,bradylitzner,yolo,lang:en #yolo,,,,http://instagram.com/p/eQPP2vwJYQ/,,,
378973976804196353,https://twitter.com/aoifeisainmdom_/status/378973976804196353,2013-09-14 20:10:11+00:00,@CiaraMartin27 I properly choked earlier.. thought I was gunna die #YOLO,en,0,aoifeisainmdom_,YOLO,lang:en #yolo,CiaraMartin27,378973560267898881,CiaraMartin27,,,,
378973973783904257,https://twitter.com/WillHoste/status/378973973783904257,2013-09-14 20:10:11+00:00,RT @b0ringtweets: We made it to the weekend guys. I'm listening to heavy metal to celebrate #YOLO #sillysausages http://t.co/nZDmFJJbyt,en,179,WillHoste,YOLO,lang:en #yolo,,,b0ringtweets,,,,https://pbs.twimg.com/media/BUDe2ItIgAAaXzz.jpg
378973949734162432,https://twitter.com/thabatacurado/status/378973949734162432,2013-09-14 20:10:05+00:00,the and .. #gameover #eazyindustria #love #young #wild #free #yolo #living #like #life #instacool… http://t.co/oFupsu9gH2,en,0,thabatacurado,gameover,lang:en #yolo,,,,http://instagram.com/p/eQPD7foruV/,-23.49397021,-46.72917518,
378973941584625664,https://twitter.com/EoinDevlin94/status/378973941584625664,2013-09-14 20:10:03+00:00,Seriously fanging tonight #YOLO,en,0,EoinDevlin94,YOLO,lang:en #yolo,,,,,,,
378973904125317120,https://twitter.com/CliffThaRiff/status/378973904125317120,2013-09-14 20:09:54+00:00,@NCremin @AnnaLittlejohn_ My school's mascot is an Otter. #yolo,en,0,CliffThaRiff,yolo,lang:en #yolo,NCremin,378952393326489600,NCremin,,,,
378973871149305856,https://twitter.com/Kid_Chloe/status/378973871149305856,2013-09-14 20:09:46+00:00,"Think  I'm gonna straighten my hair today 
#yolo",en,0,Kid_Chloe,yolo,lang:en #yolo,,,,,,,
378973789394321408,https://twitter.com/Conall2/status/378973789394321408,2013-09-14 20:09:27+00:00,When granny starts drinking jager you know what kind of night your going to have!! #yolo,en,0,Conall2,yolo,lang:en #yolo,,,,,,,
378973772403187712,https://twitter.com/letjemmalive/status/378973772403187712,2013-09-14 20:09:22+00:00,@BayingForBlood because #yolo,en,0,letjemmalive,yolo,lang:en #yolo,BayingForBlood,378973180570136577,BayingForBlood,,,,
378973750152417280,https://twitter.com/julesirvine1/status/378973750152417280,2013-09-14 20:09:17+00:00,RT @lindsayabraham: @julesirvine1 @mmaceezac @KendallJenner @kate_mac0 it's prettier than us #horselover #aha #yolo #sweet #dope,en,3,julesirvine1,horselover,lang:en #yolo,,,lindsayabraham,,,,
378973721727627264,https://twitter.com/guzie101/status/378973721727627264,2013-09-14 20:09:10+00:00,HOT DOGS OR LEGS?!?!😏😂 #AllNatural #BeachDay #Swag #Yolo #TurnUp #NoFilter #NoMakeup http://t.co/AEogVdXRQq,en,0,guzie101,AllNatural,lang:en #yolo,,,,http://instagram.com/p/eQPB6eLO_l/,,,
378973710549782528,https://twitter.com/vb_nik/status/378973710549782528,2013-09-14 20:09:08+00:00,@b0ringtweets I am too but I have casually put my feet up on the arm with it being a Saturday night #YOLO,en,0,vb_nik,YOLO,lang:en #yolo,b0ringtweets,378972836335194112,b0ringtweets,,,,
378973700491472896,https://twitter.com/baybedollangel/status/378973700491472896,2013-09-14 20:09:05+00:00,Just let me be me . #yolo,en,0,baybedollangel,yolo,lang:en #yolo,,,,,,,
378973671576317952,https://twitter.com/Nino_Genio/status/378973671576317952,2013-09-14 20:08:58+00:00,At first it was the #YOLO phenominon and now its #KeepCalm dot dot dot. Whats next?,en,0,Nino_Genio,YOLO,lang:en #yolo,,,,,,,
378973668652486656,https://twitter.com/Breezoskians/status/378973668652486656,2013-09-14 20:08:58+00:00,Gonna wear fluffy socks with uggs to the hairdressers #yolo,en,0,Breezoskians,yolo,lang:en #yolo,,,,,,,
378973633433333760,https://twitter.com/emily1D2805/status/378973633433333760,2013-09-14 20:08:49+00:00,"Sluts - #yolo is not an excuse to fuck every boy in the world. Its the REASON you take a risk, because...#yolo",en,0,emily1D2805,yolo,lang:en #yolo,,,,,,,
378973622796558337,https://twitter.com/TheJulianKing/status/378973622796558337,2013-09-14 20:08:47+00:00,@Natalie_Bonser why aren't you out with and Justine ?! #yolo #vodka,en,0,TheJulianKing,yolo,lang:en #yolo,Natalie_Bonser,,Natalie_Bonser,,,,
378973550549663744,https://twitter.com/tara_nesbitt/status/378973550549663744,2013-09-14 20:08:30+00:00,Wine country makes me so happy. #BlurredVines #YOLO,en,0,tara_nesbitt,BlurredVines,lang:en #yolo,,,,,,,
378973545839476736,https://twitter.com/lindsayabraham/status/378973545839476736,2013-09-14 20:08:28+00:00,@julesirvine1 @mmaceezac @KendallJenner @kate_mac0 it's prettier than us #horselover #aha #yolo #sweet #dope,en,3,lindsayabraham,horselover,lang:en #yolo,julesirvine1,378973325600755712,julesirvine1,,,,
378973526566662144,https://twitter.com/Emma_Katharine/status/378973526566662144,2013-09-14 20:08:24+00:00,@kylus_1501 and I are about to embark on a ghost tour...we hate scary films...this is going to be interesting! #yolo,en,0,Emma_Katharine,yolo,lang:en #yolo,kylus_1501,,kylus_1501,,,,
378973469339172864,https://twitter.com/CataBertoni/status/378973469339172864,2013-09-14 20:08:10+00:00,You Only Live Once #YOLO,en,0,CataBertoni,YOLO,lang:en #yolo,,,,,,,
378973433486663680,https://twitter.com/Dk4567/status/378973433486663680,2013-09-14 20:08:02+00:00,RT @DylanDrown: Almost lost the game for us...#yolo,en,3,Dk4567,yolo,lang:en #yolo,,,DylanDrown,,,,
378973422715691009,https://twitter.com/phoebeglenn_/status/378973422715691009,2013-09-14 20:07:59+00:00,RT @OnlyRhiannon_: @_Jazz_S @phoebeglenn_ @jfcpotter @Rubz35 @Roshni_Krishna #yolo haters gunna hate,en,3,phoebeglenn_,yolo,lang:en #yolo,,,OnlyRhiannon_,,,,
378973414515437568,https://twitter.com/AlaynaBergmann/status/378973414515437568,2013-09-14 20:07:57+00:00,Wearing a long dress to the dance cuz #yolo,en,0,AlaynaBergmann,yolo,lang:en #yolo,,,,,,,
378973363076857856,https://twitter.com/CallumArgyle/status/378973363076857856,2013-09-14 20:07:45+00:00,"""Anyone wanna swig of Buca?"" - @Koppars #LAD #GITBO #YOLO #SOLO #POLO #ROLO",en,1,CallumArgyle,LAD,lang:en #yolo,,,Koppars,,,,
378973340373090304,https://twitter.com/Bentegz89/status/378973340373090304,2013-09-14 20:07:39+00:00,9pm and a little bit wasted in a travelodge #YOLO,en,0,Bentegz89,YOLO,lang:en #yolo,,,,,,,
378973304486645760,https://twitter.com/paramikaa/status/378973304486645760,2013-09-14 20:07:31+00:00,#darkchocolate #90% #wawel #chocolate #healthy #superhealthy #superyummy #yum #yummy #yolo #instafood… http://t.co/gACqPKdKcG,en,0,paramikaa,darkchocolate,lang:en #yolo,,,,http://instagram.com/p/eQOkZcQELc/,,,
378973273671081984,https://twitter.com/lauradunn1991/status/378973273671081984,2013-09-14 20:07:24+00:00,I QUIT❗pass me the fxcking vodka I deserve it 😂 #YOLO 💃,en,0,lauradunn1991,YOLO,lang:en #yolo,,,,,,,
378973266758488064,https://twitter.com/dddas13/status/378973266758488064,2013-09-14 20:07:22+00:00,"If you really want something then fight for it. You only live once, so make sure there's no regrets. #yolo",en,0,dddas13,yolo,lang:en #yolo,,,,,,,
378973253316124672,https://twitter.com/kkaaiiccii/status/378973253316124672,2013-09-14 20:07:19+00:00,"my favorite part of hair color is creating my formula. because i am in control, and can make whatever the fuck I want. #yolo 👊🇺🇸",en,0,kkaaiiccii,yolo,lang:en #yolo,,,,,,,
378973233891901441,https://twitter.com/fakeParkerSmith/status/378973233891901441,2013-09-14 20:07:14+00:00,just blew up my car #Yolo,en,0,fakeParkerSmith,Yolo,lang:en #yolo,,,,,,,
378973212383916033,https://twitter.com/justadanosaur/status/378973212383916033,2013-09-14 20:07:09+00:00,@shagstickz I ate the whole bag in half an hour and now I feel sick #yolo,en,0,justadanosaur,yolo,lang:en #yolo,shagstickz,378972729300779009,shagstickz,,,,
378973184911241216,https://twitter.com/xoxo_camila/status/378973184911241216,2013-09-14 20:07:02+00:00,Everyone's outside in boots and scarves I'm like chill b summer ends on the 21st so summer clothes till then #butatnightibefreezin #yolo,en,0,xoxo_camila,butatnightibefreezin,lang:en #yolo,,,,,40.72563158,-74.15915307,
378973132151062528,https://twitter.com/locochiccc/status/378973132151062528,2013-09-14 20:06:50+00:00,#swagg #yolo #drunk #saturdaynight #party #amersfoort #goodlife charlieeeeeexxx #kiss http://t.co/sDti0sUMsx,en,0,locochiccc,swagg,lang:en #yolo,,,,http://instagram.com/p/eQOj1cvU1K/,,,
378973037632425985,https://twitter.com/OnlyRhiannon_/status/378973037632425985,2013-09-14 20:06:27+00:00,@_Jazz_S @phoebeglenn_ @jfcpotter @Rubz35 @Roshni_Krishna #yolo haters gunna hate,en,3,OnlyRhiannon_,yolo,lang:en #yolo,_Jazz_S,378972396050722817,_Jazz_S,,,,
378972942811406336,https://twitter.com/zomgshox/status/378972942811406336,2013-09-14 20:06:05+00:00,"OMFG YOU CAN LIKE, WIN AN AWESOME PC GAMING SETUP HERE JUST BY CLICKING AND SHIZ http://t.co/84O1VWXId7 #gaming #gear #esports #yolo #swag",en,0,zomgshox,gaming,lang:en #yolo,,,,http://splur.gy/r/Nl8sh/r/2CnZ1Y3PL2d,,,
378972919734738944,https://twitter.com/GemmaMcColl/status/378972919734738944,2013-09-14 20:05:59+00:00,@emmaBhynd I still wear mine #yolo,en,0,GemmaMcColl,yolo,lang:en #yolo,emmaBhynd,378958202081406977,emmaBhynd,,,,
378972856823984129,https://twitter.com/Dragons_andshit/status/378972856823984129,2013-09-14 20:05:44+00:00,@MagicUnicornn_  chilling with a duck #yolo http://t.co/1ZUXJ4ddh7,en,1,Dragons_andshit,yolo,lang:en #yolo,MagicUnicornn_,378873343048679424,MagicUnicornn_,,,,https://pbs.twimg.com/media/BUJhzidCIAEi2rs.jpg
378972722673745920,https://twitter.com/MrBadAssOvrHere/status/378972722673745920,2013-09-14 20:05:12+00:00,Me an my homeboy @lildrizle with the liddo #doggy! #swag #yolo #couches #car #CROSSFIT #GoodTimes http://t.co/FJEwNnrLN5,en,0,MrBadAssOvrHere,doggy,lang:en #yolo,,,Lildrizle,http://instagram.com/p/eQOg9VuI9c/,,,
378972710225051648,https://twitter.com/SYarinett/status/378972710225051648,2013-09-14 20:05:09+00:00,#instalike #instacute #instalove #moments #fuck #you #yolo #young #princess #pretty #girls http://t.co/xeAvnvkdDv,en,0,SYarinett,instalike,lang:en #yolo,,,,http://instagram.com/p/eQOi5Kq803/,,,
378972706965696512,https://twitter.com/Mr_Leftbracket/status/378972706965696512,2013-09-14 20:05:08+00:00,RT @Lychnobyte: My kind of snacks. #imgoingtodieat30 #yolo http://t.co/nFl1OdN9zY,en,1,Mr_Leftbracket,imgoingtodieat30,lang:en #yolo,,,Lychnobyte,http://instagram.com/p/eQOj1hNVfu/,,,
378972692529287168,https://twitter.com/giannaalmeida/status/378972692529287168,2013-09-14 20:05:05+00:00,RT @nigggalette: Shits gunna hit the fan when ape gets the Victoria secret bill this month #yolo,en,1,giannaalmeida,yolo,lang:en #yolo,,,nigggalette,,,,
378972674027843584,https://twitter.com/Juanathon122/status/378972674027843584,2013-09-14 20:05:01+00:00,Im not dead in a ditch #yolo,en,0,Juanathon122,yolo,lang:en #yolo,,,,,,,
378972663936716800,https://twitter.com/ChloeFoytik/status/378972663936716800,2013-09-14 20:04:58+00:00,Drinking when in such a foul mood isn't a good idea but #yolo,en,0,ChloeFoytik,yolo,lang:en #yolo,,,,,,,
378972633658064896,https://twitter.com/AlyssiaLeavell/status/378972633658064896,2013-09-14 20:04:51+00:00,tattoo number 2 today ? I think so. #yolo,en,0,AlyssiaLeavell,yolo,lang:en #yolo,,,,,39.86257485,-86.37565752,
378972586090057728,https://twitter.com/krisbrowns10/status/378972586090057728,2013-09-14 20:04:40+00:00,@TheScript_Danny @thescript This saying isn't nearly as annoying when it means this.... #yolo http://t.co/e1Fsud7AVa,en,0,krisbrowns10,yolo,lang:en #yolo,TheScript_Danny,,TheScript_Danny,,,,https://pbs.twimg.com/media/BUJhjx_CcAASLed.jpg
378972472927723520,https://twitter.com/girl_botzy16/status/378972472927723520,2013-09-14 20:04:13+00:00,RT @Mal_Phillips3: Riding a city bus for the first time ever.. #yolo @bboecks @girl_botzy16,en,2,girl_botzy16,yolo,lang:en #yolo,,,Mal_Phillips3,,,,
378972460395544576,https://twitter.com/Lychnobyte/status/378972460395544576,2013-09-14 20:04:10+00:00,My kind of snacks. #imgoingtodieat30 #yolo http://t.co/nFl1OdN9zY,en,1,Lychnobyte,imgoingtodieat30,lang:en #yolo,,,,http://instagram.com/p/eQOj1hNVfu/,,,
378972419593342976,https://twitter.com/meganh_02/status/378972419593342976,2013-09-14 20:04:00+00:00,RT @JuliaGhannam: I've been doing homework since 12 and i'm not even done #yolo #junioryear,en,1,meganh_02,yolo,lang:en #yolo,,,JuliaGhannam,,,,
378972375322066944,https://twitter.com/DaveRoecker/status/378972375322066944,2013-09-14 20:03:49+00:00,"Yesterday: Survived the #coflood 
Today: Lunch at Sam's Club!

#yolo",en,0,DaveRoecker,coflood,lang:en #yolo,,,,,40.52125152,-105.06468882,
378972371723755521,https://twitter.com/DudinhaMachado/status/378972371723755521,2013-09-14 20:03:49+00:00,#out #stupid #face #yey #yolo #snapchat #obey 😭😭✌ http://t.co/3tFwhpNsCG,en,0,DudinhaMachado,out,lang:en #yolo,,,,http://instagram.com/p/eQOay2Aas5/,,,
378972370427326466,https://twitter.com/bboecks/status/378972370427326466,2013-09-14 20:03:48+00:00,RT @Mal_Phillips3: Riding a city bus for the first time ever.. #yolo @bboecks @girl_botzy16,en,2,bboecks,yolo,lang:en #yolo,,,Mal_Phillips3,,,,
378972354166419456,https://twitter.com/chief_kasey/status/378972354166419456,2013-09-14 20:03:44+00:00,Lmao why the fuck u selling shit in school ? That's illegal u k... — #yolo who said it had to be on school grounds? http://t.co/qN5ih6xOGW,en,0,chief_kasey,yolo,lang:en #yolo,,,,http://ask.fm/a/69gi1672,,,
378972331525169152,https://twitter.com/TheRealAnthonyR/status/378972331525169152,2013-09-14 20:03:39+00:00,@shea_jordan hahaha. I noticed that when it was typed out. Oh well #yolo,en,0,TheRealAnthonyR,yolo,lang:en #yolo,shea_jordan,378972013559177216,shea_jordan,,,,
378972306476777472,https://twitter.com/Mal_Phillips3/status/378972306476777472,2013-09-14 20:03:33+00:00,Riding a city bus for the first time ever.. #yolo @bboecks @girl_botzy16,en,2,Mal_Phillips3,yolo,lang:en #yolo,,,bboecks,,,,
378972273429856256,https://twitter.com/leahsaysboom/status/378972273429856256,2013-09-14 20:03:25+00:00,"@HayleyCoulton okay, ive just typed 2 pages of jumble... i have no idea whats relevant and whats not!!! #ohwell #yolo",en,0,leahsaysboom,ohwell,lang:en #yolo,HayleyCoulton,378971812434296832,HayleyCoulton,,,,
378972213191270402,https://twitter.com/NolanTJ/status/378972213191270402,2013-09-14 20:03:11+00:00,"@2ArrowheadDrive You can't use #yolo for this, because I was already at @cbunting2's bachelor party, so it has definitely happened twice.",en,0,NolanTJ,yolo,lang:en #yolo,2ArrowheadDrive,378971808755511296,2ArrowheadDrive,,,,
378972204517818368,https://twitter.com/BusterSmith96/status/378972204517818368,2013-09-14 20:03:09+00:00,RT @SafaaDoyle: having a great time on holiday. Love using my chemical weapons on my loved ones. #yolo #stinkbomb,en,2,BusterSmith96,yolo,lang:en #yolo,,,SafaaDoyle,,,,
378972135341170688,https://twitter.com/_smithy87/status/378972135341170688,2013-09-14 20:02:52+00:00,@Ashleigh_Fox_x giv it a try u only live once #YOLO,en,0,_smithy87,YOLO,lang:en #yolo,Ashleigh_Fox_x,378969670948495361,Ashleigh_Fox_x,,,,
378972096959102976,https://twitter.com/ImJadeHoward/status/378972096959102976,2013-09-14 20:02:43+00:00,Bored so I became a swag twat #yolo and stuff http://t.co/uGWQ1UnArW,en,0,ImJadeHoward,yolo,lang:en #yolo,,,,,,,https://pbs.twimg.com/media/BUJhHT6IMAAL9yX.jpg
378972056152723456,https://twitter.com/SafaaDoyle/status/378972056152723456,2013-09-14 20:02:33+00:00,having a great time on holiday. Love using my chemical weapons on my loved ones. #yolo #stinkbomb,en,2,SafaaDoyle,yolo,lang:en #yolo,,,,,,,
378972044358352896,https://twitter.com/nigggalette/status/378972044358352896,2013-09-14 20:02:30+00:00,Shits gunna hit the fan when ape gets the Victoria secret bill this month #yolo,en,1,nigggalette,yolo,lang:en #yolo,,,,,,,
378972009948270592,https://twitter.com/MillerTaplin/status/378972009948270592,2013-09-14 20:02:22+00:00,Eat that taco charleneiscool #yum #yolo  #yougottaseethis #labound http://t.co/jcIybOz8qv,en,0,MillerTaplin,yum,lang:en #yolo,,,,http://instagram.com/p/eQOQlcHP9I/,,,
378972004738957312,https://twitter.com/OfficialJRyan/status/378972004738957312,2013-09-14 20:02:21+00:00,"""@MPSinthesky: Have just assisted our colleagues @MPSCroydon locate a male who had decamped from a stolen vehicle..."" #YOLO",en,0,OfficialJRyan,YOLO,lang:en #yolo,,,MPSinthesky,,,,
378971885218058241,https://twitter.com/Huzza_Ked_GStar/status/378971885218058241,2013-09-14 20:01:53+00:00,@charliewilce_ I've actually watched midget porn before #YOLO,en,0,Huzza_Ked_GStar,YOLO,lang:en #yolo,charliewilce_,378971752669667328,charliewilce_,,,,
378971822957809664,https://twitter.com/GregShapp/status/378971822957809664,2013-09-14 20:01:38+00:00,I was short 20 cents at the toll had had to go through. Can't wait for that ticket...#Yolo,en,0,GregShapp,Yolo,lang:en #yolo,,,,,,,
