id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,lat,lng,url,hashtags,query,user_mention,in_reply_to_screen_name,in_reply_to_status_id,media
379023484233719808,https://twitter.com/mlmiotke/status/379023484233719808,2013-09-14 23:26:55+00:00,Problem solving at it's finest #beer #zines #dogfishhead #hashtag #dealwithit @ Gulu-Gulu Cafe http://t.co/EnmVxjxIaj,en,0,mlmiotke,42.521388,-70.896098,http://instagram.com/p/eQlkJ4GokZ/,beer,lang:en #hashtag,,,,
379023477346287617,https://twitter.com/KimmyCantBTamed/status/379023477346287617,2013-09-14 23:26:53+00:00,RT @jcarlosgd01: @KimmyCantBTamed :) #toughlove #swag #yolo #TurnUp #Obamacare #NoPanties #wtf #bored #hashtag #spam,en,1,KimmyCantBTamed,,,,toughlove,lang:en #hashtag,jcarlosgd01,,,
379023390218399744,https://twitter.com/jcarlosgd01/status/379023390218399744,2013-09-14 23:26:32+00:00,@KimmyCantBTamed :) #toughlove #swag #yolo #TurnUp #Obamacare #NoPanties #wtf #bored #hashtag #spam,en,1,jcarlosgd01,,,,toughlove,lang:en #hashtag,KimmyCantBTamed,KimmyCantBTamed,379022562925084672,
379023347075784704,https://twitter.com/Guelerme/status/379023347075784704,2013-09-14 23:26:22+00:00,#mandioca #defumada #bbq #nãoébranca #hashtag http://t.co/DacjzHCX4A,en,0,Guelerme,,,http://instagram.com/p/eQldWCO2ok/,mandioca,lang:en #hashtag,,,,
379023314855145472,https://twitter.com/johnviolano/status/379023314855145472,2013-09-14 23:26:14+00:00,#trampstamp #renfaire #notme #goodforhim #hashtag http://t.co/FveVcG2U2e,en,0,johnviolano,,,http://instagram.com/p/eQlo33Fxwc/,trampstamp,lang:en #hashtag,,,,
379023217702469632,https://twitter.com/Moreofus/status/379023217702469632,2013-09-14 23:25:51+00:00,When you realize your using your phone #comedy #hashtag #waytoolongtobeconsideredahashtag https://t.co/431G5F562p,en,0,Moreofus,,,https://vine.co/v/hnrurPgAq6V,comedy,lang:en #hashtag,,,,
379023069698072576,https://twitter.com/anirmalarajah/status/379023069698072576,2013-09-14 23:25:16+00:00,RT @stateofsearch: The History of the #Hashtag - (A) http://t.co/1qEzQaAFdG,en,2,anirmalarajah,,,http://bit.ly/19bxe64,Hashtag,lang:en #hashtag,stateofsearch,,,
379022658383671296,https://twitter.com/jon_young12/status/379022658383671296,2013-09-14 23:23:38+00:00,Some people hash tag five times a tweet! #why #hashtag #all #the #time,en,0,jon_young12,,,,why,lang:en #hashtag,,,,
379022622853726208,https://twitter.com/brebremac/status/379022622853726208,2013-09-14 23:23:29+00:00,Girls night!!! Family event! #awesome #fab #fav #babe #hashtag http://t.co/al7S6jFBgO,en,0,brebremac,,,http://instagram.com/p/eQlTTKinMj/,awesome,lang:en #hashtag,,,,
379022430398078976,https://twitter.com/xoCeanne/status/379022430398078976,2013-09-14 23:22:43+00:00,#hashtag #straightface,en,0,xoCeanne,,,,hashtag,lang:en #hashtag,,,,
379022345069146112,https://twitter.com/alayawhite87/status/379022345069146112,2013-09-14 23:22:23+00:00,funny when a guy knows how you feel about curtains girls yet continue to talk to them #theresareasonwerenottogether #hashtag,en,0,alayawhite87,,,,theresareasonwerenottogether,lang:en #hashtag,,,,
379021938602942464,https://twitter.com/jonam_biz/status/379021938602942464,2013-09-14 23:20:46+00:00,"RT @Tanjo15: The first time you get a #Twitter and you're all: ""Omg, Ima #hashtag #everything #I #type""",en,1,jonam_biz,,,,Twitter,lang:en #hashtag,Tanjo15,,,
379021810882195456,https://twitter.com/OSEShowdown/status/379021810882195456,2013-09-14 23:20:16+00:00,#people #who #hashtag #everyword #they #say annoy me,en,0,OSEShowdown,,,,people,lang:en #hashtag,,,,
379021726773809152,https://twitter.com/Reid_Thompson/status/379021726773809152,2013-09-14 23:19:56+00:00,it was cheaper to get 3 cookies #yolo #liloandstitch #mynight #turnup #hashtag http://t.co/xGA2K0YVvz,en,0,Reid_Thompson,,,,yolo,lang:en #hashtag,,,,https://pbs.twimg.com/media/BUKOQJSCEAEckmt.jpg
379021557005549568,https://twitter.com/Levsterr/status/379021557005549568,2013-09-14 23:19:15+00:00,RT @GREG_NETTLES: ROLL TIDE 2-0 #FuckJohnny #RoadTo16 #Hashtag #WeWin #SorryBoutIt #DoubleThroatSlash,en,1,Levsterr,,,,FuckJohnny,lang:en #hashtag,GREG_NETTLES,,,
379021383369760768,https://twitter.com/kiingDomz/status/379021383369760768,2013-09-14 23:18:34+00:00,Chillin' in the living room by pops #hashtag #adidas #hashtag #coolin #hashtag #mellow #hashtag #bored http://t.co/3SNUKrvbd6,en,0,kiingDomz,,,http://instagram.com/p/eQkvoIvAJE/,hashtag,lang:en #hashtag,,,,
379021363781959680,https://twitter.com/MikeWeckMadeIt/status/379021363781959680,2013-09-14 23:18:29+00:00,You can't triple #hashtag a double #hashtag. #twitandtwitter,en,0,MikeWeckMadeIt,,,,hashtag,lang:en #hashtag,,,,
379021350054023169,https://twitter.com/Cayangas/status/379021350054023169,2013-09-14 23:18:26+00:00,"Are you guys ready for the fight? I could give less of a fuck cause I don't have a girlfriend

#tfwnogf #hashtag #anotherhashtag :'(",en,0,Cayangas,,,,tfwnogf,lang:en #hashtag,,,,
379021329389084672,https://twitter.com/Tweet0Eye/status/379021329389084672,2013-09-14 23:18:21+00:00,"#SocialMedia Intelligence?, #Hashtag your eBay descriptions &amp; send photos Tweet Eye , #FREE to try ! Nothing to BUY ! http://t.co/CGshZTmdNn",en,0,Tweet0Eye,,,http://cnet.co/1bP7Jt0,SocialMedia,lang:en #hashtag,,,,
379021007178452992,https://twitter.com/selimcelen/status/379021007178452992,2013-09-14 23:17:04+00:00,sunset night vol.234674 🙈#today #hashtag #me #love #bestshot #bestpic #bestphoto #igers #instahub… http://t.co/y2eSo62B8q,en,0,selimcelen,,,http://instagram.com/p/eQkgoHhMt9/,today,lang:en #hashtag,,,,
379020972273041409,https://twitter.com/eaaieoe/status/379020972273041409,2013-09-14 23:16:56+00:00,#GoodMorning #Sunday #Sundate #FamilyDay #BlessedSunday #EarlyBird #Breakfast #Hungry #Hashtag #09.15.13 #Stillinbed #doingnothing #bored ☀☀,en,0,eaaieoe,,,,GoodMorning,lang:en #hashtag,,,,
379020952375664641,https://twitter.com/GREG_NETTLES/status/379020952375664641,2013-09-14 23:16:51+00:00,ROLL TIDE 2-0 #FuckJohnny #RoadTo16 #Hashtag #WeWin #SorryBoutIt #DoubleThroatSlash,en,1,GREG_NETTLES,,,,FuckJohnny,lang:en #hashtag,,,,
379020580764123136,https://twitter.com/courtschemansky/status/379020580764123136,2013-09-14 23:15:22+00:00,#you #dont #need #to #hashtag #ebery #word #!!!!,en,0,courtschemansky,,,,you,lang:en #hashtag,,,,
379020239242948608,https://twitter.com/rileyscuda/status/379020239242948608,2013-09-14 23:14:01+00:00,#mgmt #advancedcopy #newalbum #happiestboyonearth #hashtag http://t.co/2f5ktOkRdT,en,0,rileyscuda,,,,mgmt,lang:en #hashtag,,,,https://pbs.twimg.com/media/BUKM5kMCcAAl3dx.jpg
379020235409338368,https://twitter.com/corinew77/status/379020235409338368,2013-09-14 23:14:00+00:00,@Jen_B1288 - Hahaha! Actually this time the shit was sans #hashtag ;),en,0,corinew77,,,,hashtag,lang:en #hashtag,Jen_B1288,Jen_B1288,379003398667792384,
379020148667346944,https://twitter.com/AdamLudwell/status/379020148667346944,2013-09-14 23:13:39+00:00,#i #love #nicky @Weston_Showgirl #so #so #so #much #hashtag,en,0,AdamLudwell,,,,i,lang:en #hashtag,Weston_Showgirl,,,
379020093692207104,https://twitter.com/sdamend/status/379020093692207104,2013-09-14 23:13:26+00:00,Everything I'm thinking right now is gold. #sleepdeprived #nobodybuttreestobounceideasoffof #hashtag,en,0,sdamend,,,,sleepdeprived,lang:en #hashtag,,,,
379019978496036864,https://twitter.com/CerenVivoyet/status/379019978496036864,2013-09-14 23:12:59+00:00,#wedding #comedy #cool #hair #hashtag #instagram #instagood #dream #germany #türkei #top #model #laugh http://t.co/Z3SyuDMNCY,en,0,CerenVivoyet,,,http://instagram.com/p/eQkMQSOrnF/,wedding,lang:en #hashtag,,,,
379019788921896960,https://twitter.com/iamspamber/status/379019788921896960,2013-09-14 23:12:14+00:00,Waiting for something beautiful. #selfie #bored #glasses #hashtag http://t.co/o451CTD3KH,en,0,iamspamber,,,http://instagram.com/p/eQkAlrhiQf/,selfie,lang:en #hashtag,,,,
379019642540679168,https://twitter.com/HarleenS42/status/379019642540679168,2013-09-14 23:11:39+00:00,@raashiC you shup miss I think I ate mud yesterday... #hashtag,en,0,HarleenS42,,,,hashtag,lang:en #hashtag,raashiC,raashiC,379013340837994496,
379019587976577024,https://twitter.com/Jewminatti/status/379019587976577024,2013-09-14 23:11:26+00:00,"#Friends #Fans #Supporters of @Jewminatti Use #Hashtag #Pound 
""#Jewminatti &amp; #JewminattiGangGang"" in the #USA &amp; "" #OracleGang "" #worldwide.",en,0,Jewminatti,,,,Friends,lang:en #hashtag,Jewminatti,,,
379019540199661568,https://twitter.com/MissGreenEyes_7/status/379019540199661568,2013-09-14 23:11:14+00:00,Can you hash tag a hash tag ..? Fuck it I'm doing it anyways. ## #hashtag,en,0,MissGreenEyes_7,,,,hashtag,lang:en #hashtag,,,,
379019499724222467,https://twitter.com/Neffstarr/status/379019499724222467,2013-09-14 23:11:05+00:00,To #HashTag  sometimes you have to make your own compound words,en,0,Neffstarr,,,,HashTag,lang:en #hashtag,,,,
379019312620916736,https://twitter.com/Josiegibsonx/status/379019312620916736,2013-09-14 23:10:20+00:00,Batman vs superman @justinbieber #hashtag #amazing #JustinBieber,en,0,Josiegibsonx,,,,hashtag,lang:en #hashtag,justinbieber,,,
379018889092276224,https://twitter.com/BrogieBear22/status/379018889092276224,2013-09-14 23:08:39+00:00,"RT @KatieBisforboss: Before twitter, I just called it the number sign #hashtag",en,2,BrogieBear22,,,,hashtag,lang:en #hashtag,KatieBisforboss,,,
379018793608937472,https://twitter.com/matthewmellini/status/379018793608937472,2013-09-14 23:08:16+00:00,@pug_wrinkles #rude #madaggy #pugWRINKLES #hashtag #2punkrock4this,en,0,matthewmellini,,,,rude,lang:en #hashtag,pug_wrinkles,pug_wrinkles,379018610976362496,
379018774277783552,https://twitter.com/LinzeBrandon/status/379018774277783552,2013-09-14 23:08:12+00:00,"RT @HarveyBurgess: #HASHTAG THIS, mysterians! ""Masterful."" ""Addictive."" ""Twisty."" #KissHerGoodbye UK http://t.co/DEweEWjF4G US http://t.co/…",en,2,LinzeBrandon,,,http://ow.ly/oRTGW,HASHTAG,lang:en #hashtag,HarveyBurgess,,,
379018704006434816,https://twitter.com/williamhcarlton/status/379018704006434816,2013-09-14 23:07:55+00:00,Colorado flooding is God's judgment for all that ganja they've been smoking. #hashtag,en,0,williamhcarlton,,,,hashtag,lang:en #hashtag,,,,
379018580979093504,https://twitter.com/CassandraSwartz/status/379018580979093504,2013-09-14 23:07:26+00:00,"Lazzzy Dayyy. ✌ 
#selfie #lazy #curlyhair #smile #bum #ravens  #hashtag #lol #imdone #now http://t.co/7XrdR2hm18",en,0,CassandraSwartz,,,http://instagram.com/p/eQjbnXr3aU/,selfie,lang:en #hashtag,,,,
379018341664702464,https://twitter.com/Joanne_McCann/status/379018341664702464,2013-09-14 23:06:29+00:00,#PitchPerfect #skygo #bed #cozy #hashtag,en,0,Joanne_McCann,,,,PitchPerfect,lang:en #hashtag,,,,
379018339244195840,https://twitter.com/kookiekrum/status/379018339244195840,2013-09-14 23:06:28+00:00,Am I allowed to use hashtags now? #hashtag,en,0,kookiekrum,,,,hashtag,lang:en #hashtag,,,,
379018252698910721,https://twitter.com/kelcrocker/status/379018252698910721,2013-09-14 23:06:07+00:00,Nice piece by @AnnieNeugebauer at @WriterUnboxed: Everything You Need to Know About the #Hashtag http://t.co/y5xUBrnEVO,en,0,kelcrocker,,,http://zite.to/165kXZQ,Hashtag,lang:en #hashtag,AnnieNeugebauer,,,
379018082305736704,https://twitter.com/HarveyBurgess/status/379018082305736704,2013-09-14 23:05:27+00:00,"#HASHTAG THIS, mysterians! ""Masterful."" ""Addictive."" ""Twisty."" #KissHerGoodbye UK http://t.co/DEweEWjF4G US http://t.co/7rxCBp5X6T #authorRT",en,2,HarveyBurgess,,,http://ow.ly/oRTGW,HASHTAG,lang:en #hashtag,,,,
379018069600780288,https://twitter.com/JenPotluri/status/379018069600780288,2013-09-14 23:05:24+00:00,@anjeefooldyoo @Lexhistory229 omg i know the feeling XD im not sure if its a good or bad thing tho :/ #conflicted #apushlife #hashtag,en,0,JenPotluri,,,,conflicted,lang:en #hashtag,anjeefooldyoo,anjeefooldyoo,379016998895640576,
379017999589449728,https://twitter.com/AlexPay_/status/379017999589449728,2013-09-14 23:05:07+00:00,@ScottyT_56 love that #hashtag,en,0,AlexPay_,,,,hashtag,lang:en #hashtag,ScottyT_56,ScottyT_56,379007865887150080,
379017905566146560,https://twitter.com/lewis199163/status/379017905566146560,2013-09-14 23:04:45+00:00,Life's easier when I don't try. #roadtorecovery #longroad #hashtag,en,0,lewis199163,,,,roadtorecovery,lang:en #hashtag,,,,
379017749894549504,https://twitter.com/MyGymBellevue/status/379017749894549504,2013-09-14 23:04:08+00:00,Saturday morning Gymster Waddlers #mygym #mygymbellevue #babies #music #adorable #hashtag http://t.co/XoGmiUoPhj,en,0,MyGymBellevue,,,http://instagram.com/p/eP53LPR5t0/,mygym,lang:en #hashtag,,,,
379017655346556928,https://twitter.com/MCruzyk/status/379017655346556928,2013-09-14 23:03:45+00:00,Fall needs to get heeere #fall #weather #hurry #hashtag http://t.co/fLvT5S5Cqx,en,0,MCruzyk,,,http://instagram.com/p/eQi11sgicG/,fall,lang:en #hashtag,,,,
379017648585334784,https://twitter.com/VEACHEDAH/status/379017648585334784,2013-09-14 23:03:43+00:00,"RT @sharp_mouthed: #hashtag""@itsYoungShegz: #noted @VEACHEDAH: I want a phone gift on my next birthday""""",en,1,VEACHEDAH,,,,hashtag,lang:en #hashtag,sharp_mouthed,,,
379017628611657729,https://twitter.com/Bromy501/status/379017628611657729,2013-09-14 23:03:39+00:00,I don't see any #hashtag on my stub... #WWELondonON,en,0,Bromy501,,,,hashtag,lang:en #hashtag,,,,
379017589273292800,https://twitter.com/routtatout/status/379017589273292800,2013-09-14 23:03:29+00:00,@akm like a brother. Or father. Lol. #hashtag,en,0,routtatout,,,,hashtag,lang:en #hashtag,akm,akm,379017489088135168,
379017528154259456,https://twitter.com/clark_j_wilson/status/379017528154259456,2013-09-14 23:03:15+00:00,RT @BenSteinberg66: I am still unaware how this tweeting works #hashtag...?,en,1,clark_j_wilson,,,,hashtag,lang:en #hashtag,BenSteinberg66,,,
379017340475564032,https://twitter.com/Victoahh/status/379017340475564032,2013-09-14 23:02:30+00:00,"Once you go black, you never go back.

They are too damn quick #NoRacial #TotsRacial #Hashtag",en,0,Victoahh,,,,NoRacial,lang:en #hashtag,,,,
379017209403551744,https://twitter.com/BenSteinberg66/status/379017209403551744,2013-09-14 23:01:59+00:00,I am still unaware how this tweeting works #hashtag...?,en,1,BenSteinberg66,,,,hashtag,lang:en #hashtag,,,,
379017181851570176,https://twitter.com/Lph0enix/status/379017181851570176,2013-09-14 23:01:52+00:00,even tho this is twitter if u still #hashtag multiple things in most of ur tweets BYE,en,0,Lph0enix,,,,hashtag,lang:en #hashtag,,,,
379017073315553280,https://twitter.com/Fruity63/status/379017073315553280,2013-09-14 23:01:26+00:00,http://t.co/YLYV5A0Ewv #youtube #like #hashtag #follow,en,0,Fruity63,,,http://bit.ly/S91Ko2,youtube,lang:en #hashtag,,,,
379017056252735488,https://twitter.com/joealbertella/status/379017056252735488,2013-09-14 23:01:22+00:00,@GaryLines fair one wedges!!! lets #hashtag every #other word!!!,en,0,joealbertella,,,,hashtag,lang:en #hashtag,GaryLines,GaryLines,379016767622103040,
379016978750402560,https://twitter.com/aweezzyy/status/379016978750402560,2013-09-14 23:01:04+00:00,None of my friends want to hang out with me. #hashtag #imafuckinloser,en,0,aweezzyy,,,,hashtag,lang:en #hashtag,,,,
379016928796241921,https://twitter.com/Pcess_Slush/status/379016928796241921,2013-09-14 23:00:52+00:00,Can't wait to cuddle and watch movies with my girls. #im90 #hashtag #dontgetlikeme,en,0,Pcess_Slush,,,,im90,lang:en #hashtag,,,,
379016871288516608,https://twitter.com/sharp_mouthed/status/379016871288516608,2013-09-14 23:00:38+00:00,"#hashtag""@itsYoungShegz: #noted @VEACHEDAH: I want a phone gift on my next birthday""""",en,1,sharp_mouthed,,,,hashtag,lang:en #hashtag,itsYoungShegz,,,
379016827939979265,https://twitter.com/wisdomlost/status/379016827939979265,2013-09-14 23:00:28+00:00,RT @ChrisStokdyk: Hilarious tweet #hashtag,en,1,wisdomlost,,,,hashtag,lang:en #hashtag,ChrisStokdyk,,,
379016766216617984,https://twitter.com/mar10s/status/379016766216617984,2013-09-14 23:00:13+00:00,RT @stateofsearch: The History of the #Hashtag - (A) http://t.co/1qEzQaAFdG,en,2,mar10s,,,http://bit.ly/19bxe64,Hashtag,lang:en #hashtag,stateofsearch,,,
379016584507191296,https://twitter.com/EMS13JEDI/status/379016584507191296,2013-09-14 22:59:30+00:00,"This is Happening!!!
It's My First Time :)
#HHN #LosAngeles #HalloweenHorrorNights #Hashtag… http://t.co/0G4muUYwQi",en,0,EMS13JEDI,,,http://instagram.com/p/eQiTcbw6BV/,HHN,lang:en #hashtag,,,,
379016583063953408,https://twitter.com/RVZHVD/status/379016583063953408,2013-09-14 22:59:29+00:00,"RT @KageRoxx: [TRACK] @MilliMetoyer - ""#HASHTAG"" feat. Mozez (@RVZHVD) :: https://t.co/WkvUiOZPwe

#dontSLEEP",en,2,RVZHVD,,,https://soundcloud.com/milli-metoyer/hashtag-feat-mozez-prod-by?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter,HASHTAG,lang:en #hashtag,KageRoxx,,,
379016582397440001,https://twitter.com/stateofsearch/status/379016582397440001,2013-09-14 22:59:29+00:00,The History of the #Hashtag - (A) http://t.co/1qEzQaAFdG,en,2,stateofsearch,,,http://bit.ly/19bxe64,Hashtag,lang:en #hashtag,,,,
379016521516740608,https://twitter.com/RVZHVD/status/379016521516740608,2013-09-14 22:59:15+00:00,"RT @MilliMetoyer: Face Down. 
Ass Back. 
Roll That. 
Pass That. 

#Hashtag

http://t.co/TGPGc0RUNJ",en,1,RVZHVD,,,http://soundcloud.com/milli-metoyer/hashtag-feat-mozez-prod-by,Hashtag,lang:en #hashtag,MilliMetoyer,,,
379016474381533185,https://twitter.com/PlasticForkBoyz/status/379016474381533185,2013-09-14 22:59:03+00:00,"@WWEAJLee is to the divas title what @CMPunk was to the wwe title, bringing back relevance and prestige to it #hashtag",en,0,PlasticForkBoyz,,,,hashtag,lang:en #hashtag,WWEAJLee,WWEAJLee,,
379016369196388352,https://twitter.com/FebruaryStar02/status/379016369196388352,2013-09-14 22:58:38+00:00,Let me interrupt today to say...TROJANS WIN! #USC #collegefootball #football #bestseasonoftheyear #hashtag #kindofbored,en,0,FebruaryStar02,,,,USC,lang:en #hashtag,,,,
379016241761222656,https://twitter.com/So_seTheGiant/status/379016241761222656,2013-09-14 22:58:08+00:00,#HASHTAG #IMMEInMyOwnLane™ s/o Lil bro @God_Fam_Hustle for rocking wit da Movement! #Support #TrueTrends http://t.co/fEUoydA9I5,en,0,So_seTheGiant,,,http://instagram.com/p/eQiNOLInWB/,HASHTAG,lang:en #hashtag,God_Fam_Hustle,,,
379016074689515520,https://twitter.com/eternalvalor/status/379016074689515520,2013-09-14 22:57:28+00:00,Awesome picture of the sunset #nofilter #sunset #hashtag http://t.co/e5FvzeDl71,en,0,eternalvalor,,,http://instagram.com/p/eQiXibCANF/,nofilter,lang:en #hashtag,,,,
379016043747758080,https://twitter.com/brookedees_/status/379016043747758080,2013-09-14 22:57:21+00:00,I hope they all get sore throats. #rolltide #hashtag,en,0,brookedees_,,,,rolltide,lang:en #hashtag,,,,
379015533997600768,https://twitter.com/rod_11_/status/379015533997600768,2013-09-14 22:55:19+00:00,Just saw an iPhone 5c case was it designed on connect four #hashtag,en,0,rod_11_,,,,hashtag,lang:en #hashtag,,,,
379015528649478144,https://twitter.com/RT_ME_ASAP/status/379015528649478144,2013-09-14 22:55:18+00:00,@zaakirmessop WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP,en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,zaakirmessop,zaakirmessop,,
379015447439757312,https://twitter.com/amanda_dworakk/status/379015447439757312,2013-09-14 22:54:59+00:00,🔥🔥🔥🔥 #bondfire #fall #autumn #hashtag http://t.co/bdtw8kPary,en,0,amanda_dworakk,,,,bondfire,lang:en #hashtag,,,,https://pbs.twimg.com/media/BUKIioJIYAA5_3K.jpg
379015421300445184,https://twitter.com/RT_ME_ASAP/status/379015421300445184,2013-09-14 22:54:52+00:00,@imsodes_tiny WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP,en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,imsodes_tiny,imsodes_tiny,,
379015358587633664,https://twitter.com/ChrisStokdyk/status/379015358587633664,2013-09-14 22:54:37+00:00,Hilarious tweet #hashtag,en,1,ChrisStokdyk,,,,hashtag,lang:en #hashtag,,,,
379015093247168512,https://twitter.com/AndiB_10/status/379015093247168512,2013-09-14 22:53:34+00:00,@jarrodb8 @Rebels_Nation I was waiting for that! #hashtag,en,0,AndiB_10,,,,hashtag,lang:en #hashtag,jarrodb8,jarrodb8,379014775142768640,
379015031855120385,https://twitter.com/kammeltoe/status/379015031855120385,2013-09-14 22:53:20+00:00,"You played me like a toy, multiple times, and you're mad and ""done"" because im talking to someone? Ah gotcha. #hashtag",en,0,kammeltoe,,,,hashtag,lang:en #hashtag,,,,
379014971839238144,https://twitter.com/eenAwonderland/status/379014971839238144,2013-09-14 22:53:05+00:00,Just because it's the cheer dance competition later. #AN1MO #butiamstillrootingforUP #UAAP #hashtag http://t.co/SmuM9q7A3N,en,0,eenAwonderland,,,http://instagram.com/p/eQhuW0Qkgs/,AN1MO,lang:en #hashtag,,,,
379014943372083201,https://twitter.com/RT_ME_ASAP/status/379014943372083201,2013-09-14 22:52:58+00:00,@aIisonswift WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP,en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,aIisonswift,aIisonswift,,
379014813445148672,https://twitter.com/Chlogall1/status/379014813445148672,2013-09-14 22:52:27+00:00,"@muzzyjr is AMAZING, figured out my password, I LOVE HIM XOXOXOX #hashtag",en,0,Chlogall1,,,,hashtag,lang:en #hashtag,MuzzyJr,MuzzyJr,,
379014787864485888,https://twitter.com/ZeynepBozar/status/379014787864485888,2013-09-14 22:52:21+00:00,#honey #bee #red #honey jar #preschool #yellow #blue #sim #hashtag http://t.co/ZylpwlEjAv,en,0,ZeynepBozar,,,http://instagram.com/p/eQhdYlyRw8/,honey,lang:en #hashtag,,,,
379014757379866624,https://twitter.com/RT_ME_ASAP/status/379014757379866624,2013-09-14 22:52:14+00:00,@McDonalds @_tani_rt @FloydMayweather @AliexsCollars @BabeyDiddy @3idiotsRT WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP,en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,McDonalds,McDonalds,,
379014703789658113,https://twitter.com/ruthelizabeth94/status/379014703789658113,2013-09-14 22:52:01+00:00,@WillWinstone1 a concept within a concept #hashtag.#nice #deep,en,0,ruthelizabeth94,,,,hashtag,lang:en #hashtag,WillWinstone1,WillWinstone1,379013871249682432,
379014502240759808,https://twitter.com/Ryan_Western/status/379014502240759808,2013-09-14 22:51:13+00:00,“@JaaasonWilliams: why isnt the #fifa14 #webapp working? #ea” #fucking #hashtag #heaven,en,0,Ryan_Western,50.73362215,-3.49731429,,fifa14,lang:en #hashtag,JaaasonWilliams,JaaasonWilliams,379013148092555265,
379014425539133440,https://twitter.com/RT_ME_ASAP/status/379014425539133440,2013-09-14 22:50:55+00:00,@54_ArthurAWW @_DeepBluee @bbabiee @_Caprisun_jaye WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP !!!!,en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,54_ArthurAWW,54_ArthurAWW,,
379014330722705408,https://twitter.com/MeBeLINDS/status/379014330722705408,2013-09-14 22:50:32+00:00,#does #anyone #hashtag #anymore #?,en,0,MeBeLINDS,,,,does,lang:en #hashtag,,,,
379014238498328576,https://twitter.com/RT_ME_ASAP/status/379014238498328576,2013-09-14 22:50:10+00:00,@ArtistsUnitedWW  @ConceivedInLove   @2inchesOfDoom @FuckinRihanna  @WTF__Pics WE ARE KING OF THE #RT MENTION US #HASHTAG #RTMEASAP !!!,en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,ArtistsUnitedWW,ArtistsUnitedWW,,
379014196085915648,https://twitter.com/Tallphotography/status/379014196085915648,2013-09-14 22:50:00+00:00,.............................. #HASHTAG,en,0,Tallphotography,,,,HASHTAG,lang:en #hashtag,,,,
379014104297394176,https://twitter.com/Labeled90/status/379014104297394176,2013-09-14 22:49:38+00:00,#coloradoflood #thirdfloorapartment #dry #hashtag #peopledrivinginfloodwaters #amidoingitright,en,0,Labeled90,,,,coloradoflood,lang:en #hashtag,,,,
379014074714955777,https://twitter.com/HottieMaslow/status/379014074714955777,2013-09-14 22:49:31+00:00,Mayweather v. Canelo tonight!!! #Stoked #FightOfTheYear #Hashtag lol,en,0,HottieMaslow,,,,Stoked,lang:en #hashtag,,,,
379013679775506432,https://twitter.com/partyboy83/status/379013679775506432,2013-09-14 22:47:57+00:00,#shooting #magnum #dirtyharry #pow #pow #recoil #on #your #back #hashtag http://t.co/zDVqWOgDVA,en,0,partyboy83,,,http://instagram.com/p/eQZjzpmzR6/,shooting,lang:en #hashtag,,,,
379013604315394048,https://twitter.com/RT_ME_ASAP/status/379013604315394048,2013-09-14 22:47:39+00:00,"WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP 

 WE ARE KING OF THE #RT MENTION US WITH #HASHTAG #RTMEASAP 

#FOLLOW",en,0,RT_ME_ASAP,,,,RT,lang:en #hashtag,,,,
379013515253915648,https://twitter.com/eitakmarshall/status/379013515253915648,2013-09-14 22:47:18+00:00,@KedrickStumbris 4-2 #holla #goodluck #appeastfanclub #hashtag,en,0,eitakmarshall,,,,holla,lang:en #hashtag,KedrickStumbris,KedrickStumbris,,
379013491555725313,https://twitter.com/SmokEdits/status/379013491555725313,2013-09-14 22:47:12+00:00,@Ariles_Riri #juste #pour #tedire #cest #pas #comme #ca #quon #met #les #hashtag #c #que #des #mots #clefs #voila #voila,en,0,SmokEdits,,,,juste,lang:en #hashtag,Ariles_Riri,Ariles_Riri,379012919864098816,
379013378775449600,https://twitter.com/nstevensonnn/status/379013378775449600,2013-09-14 22:46:45+00:00,@EmmaJ_93 I think I might pay you a visit! #sorry #justinvitedmyself #hashtag #gay,en,0,nstevensonnn,,,,sorry,lang:en #hashtag,EmmaJ_93,EmmaJ_93,379012931046105088,
379013300161617920,https://twitter.com/Fruity63/status/379013300161617920,2013-09-14 22:46:27+00:00,http://t.co/YLYV5A0Ewv #youtube #like #hashtag #follow #عصف_ذهني #قصة,en,0,Fruity63,,,http://bit.ly/S91Ko2,youtube,lang:en #hashtag,,,,
379013253403115520,https://twitter.com/elfadyleptrll/status/379013253403115520,2013-09-14 22:46:15+00:00,I just discovered the power of hashtags on Instagram. No wonder people love to #hashtag #every #single #photos.,en,0,elfadyleptrll,,,,hashtag,lang:en #hashtag,,,,
