id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,lat,lng,url,hashtags,query,user_mention,media,in_reply_to_screen_name,in_reply_to_status_id
379016697812090880,https://twitter.com/Esteban19_93/status/379016697812090880,2013-09-14 22:59:57+00:00,#roque #nublo #mountain #pines #sky #sun #field #instagram #instagood #instarelax #instasummer #iphone… http://t.co/AlpANnzMNg,en,0,Esteban19_93,27.9676394,-15.60684777,http://instagram.com/p/eQioGDQnor/,roque,lang:en #iphone,,,,
379016694603079680,https://twitter.com/zoojiga/status/379016694603079680,2013-09-14 22:59:56+00:00,"I have completed the quest 'Find 3 cups of blac...' in the #iPhone game The Tribez. http://t.co/DQ0rIodNfP #iphonegames, #gameinsight",en,0,zoojiga,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016692703064064,https://twitter.com/sussethgiron/status/379016692703064064,2013-09-14 22:59:55+00:00,I've just finished Light Summer Shoes! I'd love for you to come! http://t.co/tn8xWonbTu #iphone #iphonegames #gameinsight,en,0,sussethgiron,,,http://gigam.es/qtw_MM,iphone,lang:en #iphone,,,,
379016686294147072,https://twitter.com/KMWM9/status/379016686294147072,2013-09-14 22:59:54+00:00,"I've collected 6,365 gold coins! http://t.co/8UXUrB3jGL #iphone, #iphonegames, #gameinsight",en,0,KMWM9,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016674072334336,https://twitter.com/toritjjones/status/379016674072334336,2013-09-14 22:59:51+00:00,"I have completed the quest 'Build 2 Cauldrons.' in the #iPhone game The Tribez. http://t.co/PlT5THPow5 #iphonegames, #gameinsight",en,0,toritjjones,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016668397449216,https://twitter.com/toritjjones/status/379016668397449216,2013-09-14 22:59:50+00:00,"I made a new achievement: `Grow...`. Try to beat me in the #iPhone game The Tribez! http://t.co/9rA3CaNtPz #iphonegames, #gameinsight",en,0,toritjjones,,,http://gigam.es/iotw_Tribez,iPhone,lang:en #iphone,,,,
379016648310530048,https://twitter.com/zoojiga/status/379016648310530048,2013-09-14 22:59:45+00:00,"I have completed the quest 'Make a screenshot.' in the #iPhone game The Tribez. http://t.co/DQ0rIodNfP #iphonegames, #gameinsight",en,0,zoojiga,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016617495367680,https://twitter.com/ambrhoom/status/379016617495367680,2013-09-14 22:59:38+00:00,"I've collected 2,873 gold coins! http://t.co/Cwqyq9UTtE #iphone, #iphonegames, #gameinsight",en,0,ambrhoom,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016617327620096,https://twitter.com/ambrhoom/status/379016617327620096,2013-09-14 22:59:38+00:00,"I've harvested 272 of food! http://t.co/C7r0FdqjRR #iphone, #iphonegames, #gameinsight",en,0,ambrhoom,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016610943496192,https://twitter.com/KMWM9/status/379016610943496192,2013-09-14 22:59:36+00:00,"I have completed the quest 'Explore the cave' in the #iPhone game The Tribez. http://t.co/f8BJk2VEAm #iphonegames, #gameinsight",en,0,KMWM9,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016605310922752,https://twitter.com/BethGoldthorpe/status/379016605310922752,2013-09-14 22:59:35+00:00,I love having a good phone again! #happygirl #iphone #ohyeah,en,0,BethGoldthorpe,,,,happygirl,lang:en #iphone,,,,
379016599321075712,https://twitter.com/KMWM9/status/379016599321075712,2013-09-14 22:59:33+00:00,"I made a new achievement: `Leader`. Try to beat me in the #iPhone game The Tribez! http://t.co/BqKL9OD4wT #iphonegames, #gameinsight",en,0,KMWM9,,,http://gigam.es/iotw_Tribez,iPhone,lang:en #iphone,,,,
379016590701760512,https://twitter.com/KMWM9/status/379016590701760512,2013-09-14 22:59:31+00:00,"I just reached level 10 in The Tribez! Join in and try to overtake me! http://t.co/fEmcd7VwPt #iphone, #iphonegames, #gameinsight",en,0,KMWM9,,,http://gigam.es/ittw_Tribez,iphone,lang:en #iphone,,,,
379016590089789440,https://twitter.com/ness1981/status/379016590089789440,2013-09-14 22:59:31+00:00,"I have Quarry on my island! Now my island is even more awesome! http://t.co/5mZH9jwvxU #iphone, #iphonegames, #gameinsight",en,0,ness1981,,,http://gigam.es/ihtw_Tribez,iphone,lang:en #iphone,,,,
379016581004939264,https://twitter.com/Liljoeymac/status/379016581004939264,2013-09-14 22:59:29+00:00,Can't wait to upgrade my #iphone ... My battery is shit now!,en,0,Liljoeymac,,,,iphone,lang:en #iphone,,,,
379016575593889793,https://twitter.com/KMWM9/status/379016575593889793,2013-09-14 22:59:28+00:00,"I have Warehouse on my island! Now my island is even more awesome! http://t.co/wSYUQpxDtb #iphone, #iphonegames, #gameinsight",en,0,KMWM9,,,http://gigam.es/ihtw_Tribez,iphone,lang:en #iphone,,,,
379016558900961280,https://twitter.com/chSEREGINA/status/379016558900961280,2013-09-14 22:59:24+00:00,#coffee #night #nice #drink #foam #fun #fire #good #iphone #iloveit #instagood #instasize #turk #time… http://t.co/NG9R8Y4IDr,en,0,chSEREGINA,50.49332202,36.57458805,http://instagram.com/p/eQiK0Aj1dH/,coffee,lang:en #iphone,,,,
379016542031450112,https://twitter.com/saddeeqabduls/status/379016542031450112,2013-09-14 22:59:20+00:00,"I've completed Lost and Found collection!
http://t.co/IY9tqZpnGn #iphone #iphonegames #gameinsight",en,0,saddeeqabduls,,,http://gigam.es/itw_pPort,iphone,lang:en #iphone,,,,
379016531172028416,https://twitter.com/bbmmac/status/379016531172028416,2013-09-14 22:59:17+00:00,RT @TheAppleInsider: Review: Ultimate Camera Free EN http://t.co/PnGTy6bFsQ #Apple #iPhone #iPad #iTunes #iOS,en,1,bbmmac,,,http://bit.ly/17zx7y6,Apple,lang:en #iphone,TheAppleInsider,,,
379016528454094848,https://twitter.com/HochBrianna/status/379016528454094848,2013-09-14 22:59:16+00:00,2 awesome users just followed me. Via @FindUnfollower http://t.co/L2XSJdsFVB. #iPhone #App,en,0,HochBrianna,,,http://bit.ly/UnfollowedFree,iPhone,lang:en #iphone,findUnfollower,,,
379016525090668544,https://twitter.com/justbeingerika1/status/379016525090668544,2013-09-14 22:59:16+00:00,RT @ScoopnApp: Download Scoop'n for your mobile device! #truth #download #spreadtheword #iPhone #Android #WP8 http://t.co/yyaKOAZWn4,en,1,justbeingerika1,,,,truth,lang:en #iphone,ScoopnApp,https://pbs.twimg.com/media/BUKIhuOCUAAJZXM.jpg,,
379016473793949696,https://twitter.com/zoojiga/status/379016473793949696,2013-09-14 22:59:03+00:00,"I have completed the quest 'Mysteries of the deep.' in the #iPhone game The Tribez. http://t.co/DQ0rIodNfP #iphonegames, #gameinsight",en,0,zoojiga,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016440332161024,https://twitter.com/71Saviozzi/status/379016440332161024,2013-09-14 22:58:55+00:00,"I made a new achievement: `Avventuriero`. http://t.co/Nj3LtoSgsc #iphone, #iphonegames, #gameinsight",en,0,71Saviozzi,,,http://gigam.es/iotw_Tribez,iphone,lang:en #iphone,,,,
379016420140392448,https://twitter.com/Magic_MARKer198/status/379016420140392448,2013-09-14 22:58:51+00:00,"I have completed the quest 'Clear out 6 Stone B...' in the #iPhone game The Tribez. http://t.co/GKJ8sBz4Ec #iphonegames, #gameinsight",en,0,Magic_MARKer198,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016413354405888,https://twitter.com/Chavezbrown/status/379016413354405888,2013-09-14 22:58:49+00:00,"I have completed the quest 'Destroy the Murlods...' in the #iPhone game The Tribez. http://t.co/PnfnbVRttR #iphonegames, #gameinsight",en,0,Chavezbrown,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016411676692481,https://twitter.com/takidia/status/379016411676692481,2013-09-14 22:58:48+00:00,"I made a new achievement: `Impr...`. Try to beat me in the #iPhone game The Tribez! http://t.co/erVmkyspMN #iphonegames, #gameinsight",en,0,takidia,,,http://gigam.es/iotw_Tribez,iPhone,lang:en #iphone,,,,
379016405707788288,https://twitter.com/JohnBotts1/status/379016405707788288,2013-09-14 22:58:47+00:00,I've just received an achievement: Skillful Optimizer http://t.co/aNHlFJxJXg #iphone #iphonegames #gameinsight,en,0,JohnBotts1,,,http://gigam.es/tw_iVegPost,iphone,lang:en #iphone,,,,
379016404357619712,https://twitter.com/alejandroalick3/status/379016404357619712,2013-09-14 22:58:47+00:00,"I've met Stewardess Jane in my Airport City!
http://t.co/0DDWXkwuev #iphone #iphonegames #gameinsight",en,0,alejandroalick3,,,http://gigam.es/itw_pPort,iphone,lang:en #iphone,,,,
379016743924277248,https://twitter.com/Jookar22/status/379016743924277248,2013-09-14 23:00:08+00:00,39 users just unfollowed me. Via @FindUnfollower http://t.co/aX8E2yTaOC. #iPhone #App,en,0,Jookar22,,,http://bit.ly/UnfollowedFree,iPhone,lang:en #iphone,findUnfollower,,,
379016724554985472,https://twitter.com/tvgamemusicgal/status/379016724554985472,2013-09-14 23:00:03+00:00,"I've harvested 985 of food! http://t.co/uOrCtrBKuL #iphone, #iphonegames, #gameinsight",en,0,tvgamemusicgal,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016724395606016,https://twitter.com/tvgamemusicgal/status/379016724395606016,2013-09-14 23:00:03+00:00,"I've collected 8,760 gold coins! http://t.co/84l8I3pHW3 #iphone, #iphonegames, #gameinsight",en,0,tvgamemusicgal,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016722537537536,https://twitter.com/MoPorno/status/379016722537537536,2013-09-14 23:00:03+00:00,Not So Silent Library - http://t.co/O6IVXRwNMr - #iphone #porn #NSFW,en,0,MoPorno,,,http://bit.ly/15tBOtT,iphone,lang:en #iphone,,,,
379016712336969728,https://twitter.com/takidia/status/379016712336969728,2013-09-14 23:00:00+00:00,"I've collected 11,677 gold coins! http://t.co/5Qjs6qX7MY #iphone, #iphonegames, #gameinsight",en,0,takidia,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016710478909440,https://twitter.com/tvgamemusicgal/status/379016710478909440,2013-09-14 23:00:00+00:00,"I have Quarry on my island! Now my island is even more awesome! http://t.co/qncBUThaEh #iphone, #iphonegames, #gameinsight",en,0,tvgamemusicgal,,,http://gigam.es/ihtw_Tribez,iphone,lang:en #iphone,,,,
379016400482086912,https://twitter.com/takidia/status/379016400482086912,2013-09-14 22:58:46+00:00,"I've collected 10,306 gold coins! http://t.co/5Qjs6qX7MY #iphone, #iphonegames, #gameinsight",en,0,takidia,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016399982968832,https://twitter.com/Teamcidjr/status/379016399982968832,2013-09-14 22:58:46+00:00,"I've collected 18,251 gold coins! http://t.co/N6WeqlbjV4 #iphone, #iphonegames, #gameinsight",en,0,Teamcidjr,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016398011265025,https://twitter.com/Magic_MARKer198/status/379016398011265025,2013-09-14 22:58:45+00:00,"I made a new achievement: `Flaker`. Try to beat me in the #iPhone game The Tribez! http://t.co/e4A1HmVRz6 #iphonegames, #gameinsight",en,0,Magic_MARKer198,,,http://gigam.es/iotw_Tribez,iPhone,lang:en #iphone,,,,
379016391367479296,https://twitter.com/BookabeeTours/status/379016391367479296,2013-09-14 22:58:44+00:00,"I've collected 18,630 gold coins! http://t.co/HKPdDZGNEg #iphone, #iphonegames, #gameinsight",en,0,BookabeeTours,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016380370386944,https://twitter.com/Chavezbrown/status/379016380370386944,2013-09-14 22:58:41+00:00,"I've harvested 277 of food! http://t.co/gBnrmmGjQX #iphone, #iphonegames, #gameinsight",en,0,Chavezbrown,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016379493785600,https://twitter.com/Chavezbrown/status/379016379493785600,2013-09-14 22:58:41+00:00,"I've collected 1,446 gold coins! http://t.co/F5AQ4eLZWN #iphone, #iphonegames, #gameinsight",en,0,Chavezbrown,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016371813642240,https://twitter.com/JasonVuurman/status/379016371813642240,2013-09-14 22:58:39+00:00,"I've collected 139,608 gold coins! http://t.co/9V9p1fCxQ2 #iphone, #iphonegames, #gameinsight",en,0,JasonVuurman,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016346303877120,https://twitter.com/FollowMeChina/status/379016346303877120,2013-09-14 22:58:33+00:00,"#Rt for #iPhone, #fav for #android, #followme for #desktop",en,0,FollowMeChina,,,,Rt,lang:en #iphone,,,,
379016329128574976,https://twitter.com/mnatfa/status/379016329128574976,2013-09-14 22:58:29+00:00,"I've collected 690 gold coins! http://t.co/LJPjZ6eR4c #iphone, #iphonegames, #gameinsight",en,0,mnatfa,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016328243589120,https://twitter.com/mnatfa/status/379016328243589120,2013-09-14 22:58:29+00:00,"I've harvested 180 of food! http://t.co/zHc7FwBb56 #iphone, #iphonegames, #gameinsight",en,0,mnatfa,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016326125076480,https://twitter.com/raditcrappy/status/379016326125076480,2013-09-14 22:58:28+00:00,6 users just unfollowed me. Via @FindUnfollower http://t.co/SMl0VutLMC. #iPhone #App,en,0,raditcrappy,,,http://bit.ly/UnfollowedFree,iPhone,lang:en #iphone,findUnfollower,,,
379016311600578560,https://twitter.com/toritjjones/status/379016311600578560,2013-09-14 22:58:25+00:00,"I have completed the quest 'Build 3 Flowerbeds.' in the #iPhone game The Tribez. http://t.co/PlT5THPow5 #iphonegames, #gameinsight",en,0,toritjjones,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016310723973120,https://twitter.com/manfa45/status/379016310723973120,2013-09-14 22:58:24+00:00,"I've harvested 640 of food! http://t.co/fiC04dYGdi #iphone, #iphonegames, #gameinsight",en,0,manfa45,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016309952245760,https://twitter.com/manfa45/status/379016309952245760,2013-09-14 22:58:24+00:00,"I've collected 7,791 gold coins! http://t.co/SP5WCULdke #iphone, #iphonegames, #gameinsight",en,0,manfa45,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016309935439872,https://twitter.com/ilkayserdar/status/379016309935439872,2013-09-14 22:58:24+00:00,"I've harvested 1,693 of food! http://t.co/DRdTYTO47s #iphone, #iphonegames, #gameinsight",en,0,ilkayserdar,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016309716967424,https://twitter.com/GetItInGetItIn/status/379016309716967424,2013-09-14 22:58:24+00:00,"I've completed Running Wild collection!
http://t.co/GehBzNe9jZ #iphone #iphonegames #gameinsight",en,0,GetItInGetItIn,,,http://gigam.es/itw_pPort,iphone,lang:en #iphone,,,,
379016255917023232,https://twitter.com/manfa45/status/379016255917023232,2013-09-14 22:58:11+00:00,"I have completed the quest 'Collect income from...' in the #iPhone game The Tribez. http://t.co/rzNZ9MBR4n #iphonegames, #gameinsight",en,0,manfa45,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016248258211840,https://twitter.com/beverleyawright/status/379016248258211840,2013-09-14 22:58:10+00:00,"I've collected 62,080 gold coins! http://t.co/Q9iSLjpl8O #iphone, #iphonegames, #gameinsight",en,0,beverleyawright,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016245678321665,https://twitter.com/jerryrivera1091/status/379016245678321665,2013-09-14 22:58:09+00:00,"I've harvested 1,032 of food! http://t.co/vqz9LfuKLm #iphone, #iphonegames, #gameinsight",en,0,jerryrivera1091,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016242218405888,https://twitter.com/Mynantes/status/379016242218405888,2013-09-14 22:58:08+00:00,I've just finished Hunting Tales! I'd love for you to come! http://t.co/NGZIKGMCbF #iphone #iphonegames #gameinsight,en,0,Mynantes,,,http://gigam.es/qtw_MM,iphone,lang:en #iphone,,,,
379016228922478592,https://twitter.com/toritjjones/status/379016228922478592,2013-09-14 22:58:05+00:00,"I have completed the quest 'Upgrade the Ancient...' in the #iPhone game The Tribez. http://t.co/PlT5THPow5 #iphonegames, #gameinsight",en,0,toritjjones,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016226821124096,https://twitter.com/takidia/status/379016226821124096,2013-09-14 22:58:04+00:00,"I've collected 5,250 gold coins! http://t.co/5Qjs6qX7MY #iphone, #iphonegames, #gameinsight",en,0,takidia,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016223511437312,https://twitter.com/Mrs_Berber/status/379016223511437312,2013-09-14 22:58:04+00:00,"I have completed the quest 'Find Sulfur, Coal a...' in the #iPhone game The Tribez. http://t.co/1MakCK968E #iphonegames, #gameinsight",en,0,Mrs_Berber,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016212933402624,https://twitter.com/gcmulrooney/status/379016212933402624,2013-09-14 22:58:01+00:00,"I've collected 14,350 gold coins! http://t.co/twMs25dRaV #iphone, #iphonegames, #gameinsight",en,0,gcmulrooney,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016203131318272,https://twitter.com/Mrs_Berber/status/379016203131318272,2013-09-14 22:57:59+00:00,"I've harvested 570 of food! http://t.co/5qvBml1r9E #iphone, #iphonegames, #gameinsight",en,0,Mrs_Berber,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016202707689473,https://twitter.com/Mrs_Berber/status/379016202707689473,2013-09-14 22:57:59+00:00,"I've collected 4,762 gold coins! http://t.co/7cb6ZzjaN5 #iphone, #iphonegames, #gameinsight",en,0,Mrs_Berber,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016198501175297,https://twitter.com/manfa45/status/379016198501175297,2013-09-14 22:57:58+00:00,"I've harvested 10 of food! http://t.co/fiC04dYGdi #iphone, #iphonegames, #gameinsight",en,0,manfa45,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016198039814145,https://twitter.com/manfa45/status/379016198039814145,2013-09-14 22:57:58+00:00,"I've collected 2,644 gold coins! http://t.co/SP5WCULdke #iphone, #iphonegames, #gameinsight",en,0,manfa45,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016197083504640,https://twitter.com/boodha34/status/379016197083504640,2013-09-14 22:57:57+00:00,"I've collected 10,909 gold coins! http://t.co/lshoEuP2Li #iphone, #iphonegames, #gameinsight",en,0,boodha34,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016197058363392,https://twitter.com/umdatinho/status/379016197058363392,2013-09-14 22:57:57+00:00,#night #instagram #like4like #gilr #boy #follow4follow #ugly #iphone #photo #Brasil #sp #cool #picture… http://t.co/MwAj3OgS2U,en,0,umdatinho,,,http://instagram.com/p/eQiKOISEfY/,night,lang:en #iphone,,,,
379016196055527424,https://twitter.com/zoojiga/status/379016196055527424,2013-09-14 22:57:57+00:00,"I have completed the quest 'Gather the equipment.' in the #iPhone game The Tribez. http://t.co/DQ0rIodNfP #iphonegames, #gameinsight",en,0,zoojiga,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016190926266368,https://twitter.com/beverleyawright/status/379016190926266368,2013-09-14 22:57:56+00:00,"I've collected 60,300 gold coins! http://t.co/Q9iSLjpl8O #iphone, #iphonegames, #gameinsight",en,0,beverleyawright,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016190447730688,https://twitter.com/zoojiga/status/379016190447730688,2013-09-14 22:57:56+00:00,"I just reached level 29 in The Tribez! Join in and try to overtake me! http://t.co/zmUiesAyFx #iphone, #iphonegames, #gameinsight",en,0,zoojiga,,,http://gigam.es/ittw_Tribez,iphone,lang:en #iphone,,,,
379016187155611648,https://twitter.com/ilkayserdar/status/379016187155611648,2013-09-14 22:57:55+00:00,"I've harvested 2,463 of food! http://t.co/DRdTYTO47s #iphone, #iphonegames, #gameinsight",en,0,ilkayserdar,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016185683386368,https://twitter.com/ilkayserdar/status/379016185683386368,2013-09-14 22:57:55+00:00,"I've collected 160,295 gold coins! http://t.co/OUT9CZzSwN #iphone, #iphonegames, #gameinsight",en,0,ilkayserdar,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016185129361409,https://twitter.com/BookabeeTours/status/379016185129361409,2013-09-14 22:57:54+00:00,"I've collected 11,071 gold coins! http://t.co/HKPdDZGNEg #iphone, #iphonegames, #gameinsight",en,0,BookabeeTours,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016179370577920,https://twitter.com/aahalt/status/379016179370577920,2013-09-14 22:57:53+00:00,Criminal is under arrest! Fight the gangs in the streets of London! http://t.co/eHNdtIMUXz #iPhone #iPhoneGames #GameInsight,en,0,aahalt,,,http://gigam.es/tw_psAlbion,iPhone,lang:en #iphone,,,,
379016159645151232,https://twitter.com/takidia/status/379016159645151232,2013-09-14 22:57:48+00:00,"I've harvested 878 of food! http://t.co/c2xBlDZXdj #iphone, #iphonegames, #gameinsight",en,0,takidia,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016159628369920,https://twitter.com/takidia/status/379016159628369920,2013-09-14 22:57:48+00:00,"I've collected 1,750 gold coins! http://t.co/5Qjs6qX7MY #iphone, #iphonegames, #gameinsight",en,0,takidia,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016149591400449,https://twitter.com/AriannaDimicco1/status/379016149591400449,2013-09-14 22:57:46+00:00,#me #car #cousin #boh #out #free #iphone #idontknow http://t.co/8UWWshJTZ7,en,0,AriannaDimicco1,,,http://instagram.com/p/eQiGp-t6MF/,me,lang:en #iphone,,,,
379016140254871552,https://twitter.com/TerriAnnModel/status/379016140254871552,2013-09-14 22:57:44+00:00,"I have completed the quest 'Find 5 Succulent Fr...' in the #iPhone game The Tribez. http://t.co/lXYsUILSBQ #iphonegames, #gameinsight",en,0,TerriAnnModel,,,http://gigam.es/iqtw_Tribez,iPhone,lang:en #iphone,,,,
379016138618716160,https://twitter.com/gcmulrooney/status/379016138618716160,2013-09-14 22:57:43+00:00,"I've harvested 1,102 of food! http://t.co/pibo1cfe0m #iphone, #iphonegames, #gameinsight",en,0,gcmulrooney,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016136827740160,https://twitter.com/gcmulrooney/status/379016136827740160,2013-09-14 22:57:43+00:00,"I've collected 25,145 gold coins! http://t.co/twMs25dRaV #iphone, #iphonegames, #gameinsight",en,0,gcmulrooney,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016135817326592,https://twitter.com/TerriAnnModel/status/379016135817326592,2013-09-14 22:57:43+00:00,"I've harvested 420 of food! http://t.co/KjEVjBOWOg #iphone, #iphonegames, #gameinsight",en,0,TerriAnnModel,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016134420627456,https://twitter.com/TerriAnnModel/status/379016134420627456,2013-09-14 22:57:42+00:00,"I've collected 1,259 gold coins! http://t.co/WnKqwpadfJ #iphone, #iphonegames, #gameinsight",en,0,TerriAnnModel,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016132206034945,https://twitter.com/sedonahoo/status/379016132206034945,2013-09-14 22:57:42+00:00,"I've harvested 1,772 of food! http://t.co/wNXhmD1jhN #iphone, #iphonegames, #gameinsight",en,0,sedonahoo,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
379016130570240000,https://twitter.com/sedonahoo/status/379016130570240000,2013-09-14 22:57:41+00:00,"I've collected 31,191 gold coins! http://t.co/orEKi05poH #iphone, #iphonegames, #gameinsight",en,0,sedonahoo,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016126304616448,https://twitter.com/ilkayserdar/status/379016126304616448,2013-09-14 22:57:40+00:00,"I've collected 20,532 gold coins! http://t.co/OUT9CZzSwN #iphone, #iphonegames, #gameinsight",en,0,ilkayserdar,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016124316147712,https://twitter.com/chasingman/status/379016124316147712,2013-09-14 22:57:40+00:00,I just supported Phonebloks on @ThunderclapIt // @davehakkens http://t.co/gvr1kjoIVg Forget #Apple #iPhone and #Google #Android I want this,en,0,chasingman,,,http://thndr.it/14IFdTv,Apple,lang:en #iphone,ThunderclapIt,,,
379016115231281152,https://twitter.com/jhainje/status/379016115231281152,2013-09-14 22:57:38+00:00,my #iPhone won't let me open my texts without the texting app crashing…thank you #Apple,en,0,jhainje,,,,iPhone,lang:en #iphone,,,,
379016107073368064,https://twitter.com/brendamumek/status/379016107073368064,2013-09-14 22:57:36+00:00,"I've collected 10,753 gold coins! http://t.co/vyNayO4ifw #iphone, #iphonegames, #gameinsight",en,0,brendamumek,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016084894269440,https://twitter.com/ATKY3/status/379016084894269440,2013-09-14 22:57:31+00:00,3 users just unfollowed me. Via @TwitrManager http://t.co/QtbjKGR1ui #iPhone #App,en,0,ATKY3,,,http://bit.ly/TwitrManager,iPhone,lang:en #iphone,TwitrManager,,,
379016083665321984,https://twitter.com/gettnguap/status/379016083665321984,2013-09-14 22:57:30+00:00,...#iphone #5s #5c #cases #chargers #earpods #dockingstations http://t.co/YSHIUObvGk,en,0,gettnguap,,,http://instagram.com/p/eQiA6lBW3O/,iphone,lang:en #iphone,,,,
379016080741511169,https://twitter.com/Magic_MARKer198/status/379016080741511169,2013-09-14 22:57:30+00:00,"I made a new achievement: `For ...`. Try to beat me in the #iPhone game The Tribez! http://t.co/e4A1HmVRz6 #iphonegames, #gameinsight",en,0,Magic_MARKer198,,,http://gigam.es/iotw_Tribez,iPhone,lang:en #iphone,,,,
379016077008969728,https://twitter.com/fullbeem/status/379016077008969728,2013-09-14 22:57:29+00:00,Liking my new black background for my #iphone #iOS7 lock screen http://t.co/4MV1O3PqDx,en,0,fullbeem,,,,iphone,lang:en #iphone,,https://pbs.twimg.com/media/BUKJHSYIUAA4oNZ.jpg,,
379016054133235713,https://twitter.com/beverleyawright/status/379016054133235713,2013-09-14 22:57:23+00:00,"I've collected 27,506 gold coins! http://t.co/Q9iSLjpl8O #iphone, #iphonegames, #gameinsight",en,0,beverleyawright,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016052639662080,https://twitter.com/ikissedkhalifa_/status/379016052639662080,2013-09-14 22:57:23+00:00,4 users just unfollowed me. Via @FindUnfollower http://t.co/5Ni9pFV5bQ. #iPhone #App,en,0,ikissedkhalifa_,,,http://bit.ly/UnfollowedFree,iPhone,lang:en #iphone,findUnfollower,,,
379016024047112192,https://twitter.com/BookabeeTours/status/379016024047112192,2013-09-14 22:57:16+00:00,"I've collected 30,350 gold coins! http://t.co/HKPdDZGNEg #iphone, #iphonegames, #gameinsight",en,0,BookabeeTours,,,http://gigam.es/imtw_Tribez,iphone,lang:en #iphone,,,,
379016023787044864,https://twitter.com/Magic_MARKer198/status/379016023787044864,2013-09-14 22:57:16+00:00,"I've harvested 55 of food! http://t.co/2y3FzW1KO2 #iphone, #iphonegames, #gameinsight",en,0,Magic_MARKer198,,,http://gigam.es/ietw_Tribez,iphone,lang:en #iphone,,,,
